s1,s2,x1,x2,x3,x4,x5,x6,x7,x8,F_effect,spatial_effect,m,y
0.4674529758167042,0.9192275075975627,-0.806381418566077,-0.4458170415272226,0.16692470240734486,0.03389320434765954,-0.43912670415276095,-1.2083381427638669,-1.8206672244049227,-2.409067212599289,-0.19182825200844517,0.0,-0.19182825200844517,0
0.5551212208935662,0.47120181486399937,-0.653992463727867,-0.6843083863512871,-1.85025330642177,-0.7825989809239393,-0.1524574236327991,1.055066756210552,-0.1317740164673396,-0.8800436154989482,-1.0529992584984202,1.380775701899433,0.32777644340101286,1
0.02508520808057957,0.5079481677957849,0.9613340376912267,1.3298386071539356,0.5522267169681285,-1.7233909017314883,0.7004710626145176,-0.6123693935464835,-0.14029595921717017,0.7671246568767855,0.9098666575840254,0.924943126433963,1.8348097840179884,1
0.10995682147426988,0.6978966207891065,1.4235469967937022,-0.6651318179496843,0.6676268708707885,-1.4433451712763656,0.28290941587862173,-0.8032606227630829,1.4921778042514118,-1.2760535361710723,0.9702795370028243,0.0,0.9702795370028243,1
0.6609841845940883,0.013640455630977155,1.6103687280711136,0.1489692039053888,-0.061351793946760866,1.0745509703183562,0.027875720137143557,-1.1576942140823332,0.24616775983603492,-1.0404733526888197,-0.01236972015665874,0.0,-0.01236972015665874,0
0.8360249581665202,0.1968166324602223,0.21964380997535013,0.31018258490374584,0.5505588828849779,0.9247002980988209,1.2249832840504613,0.13214032750082808,-0.8540960420802522,1.45664325919633,0.7480616921405183,0.0,0.7480616921405183,1
0.7306980414323327,0.030139384328393803,-1.1877269955356975,0.5653343525364777,1.7637284611686348,0.4148228050686298,0.9245375876280078,1.7297444771250063,-0.45236399149845014,-0.22489988857667287,-0.21101999351718004,0.0,-0.21101999351718004,0
0.22730113769497662,0.7061037654488609,0.6515630793045432,1.1459150532594755,-0.461253975128628,0.2883400194927512,2.0184286798796705,0.9740184780377379,0.7290095608948278,0.649254018000211,0.13484871280759123,0.0,0.13484871280759123,1
0.7437416835871772,0.31531334207226425,0.06372193824091185,-0.8339327076766108,-0.6639767805721962,0.9283520433368686,0.25295642871713425,-0.267736406647566,-1.259580117719626,0.2544583007378036,-0.5367913134550512,0.0,-0.5367913134550512,0
0.294911346138505,0.17769169856899492,-0.2929549482946445,-0.6529418954937849,1.1354776799633093,-1.2750982884659208,-1.425164912404795,0.1863365472352055,0.17232095187555066,-1.1445537211713182,0.8374286693380629,0.0,0.8374286693380629,1
0.39351065883439873,0.20311048635577322,0.8391212424700494,0.9053344043517175,0.6311266505874664,0.9808175561504273,-1.9785281090584252,-1.7668738941380442,-0.10648164399776094,-0.48654930360078524,0.23133464039582446,0.0,0.23133464039582446,0
0.17987420281395883,0.3121045773864899,1.635227312997639,1.0319856784618548,1.1122092774820638,-1.7280196540368502,0.0900436419896705,-0.5913749871377484,0.09736618132157517,0.2288360747078096,1.404140616321552,1.2265038960966446,2.6306445124181965,1
0.3967960734078597,0.780956730721049,-0.6597503763889607,-0.19858961194496189,-0.7070752417197816,-0.2238191944370141,0.3128830898902611,-0.11588339875916494,-0.2335185740897873,0.21316627496979537,-1.2809841046197494,0.0,-1.2809841046197494,0
0.7825940055221415,0.22131878981532271,-0.9214432141427098,0.4266770620180107,0.9912964365274877,-1.1011948395584523,0.23521944376569098,0.059991050307435595,-0.24637896613223592,-0.15856174340656198,-0.34947457748432054,0.0,-0.34947457748432054,1
0.9626202158722602,0.2961402143947929,-1.106565184047525,-0.4409709436500006,0.7351248949616227,-0.9749408256977529,1.5226577976457947,2.186788280538102,0.5633465055794866,0.2879217573978855,-0.8916892800561814,0.0,-0.8916892800561814,1
0.9060134034331828,0.4643136921447313,0.6041704859381348,0.986879195251208,0.036090274762036724,0.10133722836334302,0.9064407156930497,-1.3402131635887946,-1.5938403026103052,-0.8198919419253617,0.8985027346610517,0.8687770315142915,1.7672797661753432,1
0.21206789865617603,0.9864818043104202,-0.6695879512035052,-0.6432445661284132,-2.0508417401067596,-1.3164881844194778,-1.4155209905128423,1.879097203346718,-0.320483949214278,-0.5956450379802458,-0.44693901409813164,0.0,-0.44693901409813164,0
0.7005372449475544,0.03571967376938168,1.2447975646447995,-0.6214885092692107,0.09002337079537992,-0.5622437157154551,0.14679709022528628,1.095548731405346,-0.653494319587592,1.4429074394662755,0.9708337259336249,0.0,0.9708337259336249,1
0.04391016632907796,0.365229172459158,1.5147559804400217,-0.8601093304599086,0.612991549191533,0.13881712359760187,0.31521512711052707,-0.6913016031939138,0.8433554808998448,1.4797303354100881,1.2926399078740496,1.4950575074951966,2.787697415369246,1
0.18297620600257047,0.14515662648649452,0.17150888655169816,0.778509091700172,0.1346251669763531,0.5126449627501205,-0.31031023761949394,0.4760476673993079,1.1985207907111086,-0.5789077139723936,0.4373889294792714,0.0,0.4373889294792714,0
0.17291305629781228,0.48634983839606294,-0.3376094371661337,0.8327313601589306,-0.6971194378721067,0.3434066927789324,-0.09787518422806259,-0.7333251946636807,-1.4930085208668067,1.960261146102597,-0.8541136649009257,1.2540480352201642,0.3999343703192385,0
0.43035296834717385,0.7345343127212839,-1.3813877036622793,0.3835533371648214,0.41953532826859047,0.5293314981377785,0.2823793136962708,-0.3798069430356514,1.152216181233412,-1.1567414881177307,-0.4645408933533073,0.0,-0.4645408933533073,0
0.12233920227073558,0.5819743900770131,-0.9938405205337224,-1.4617521883659073,-2.5591575789571808,-0.44402969021358746,-0.15480911098498046,0.3032305951507828,0.18597445663309195,-1.9520611595949175,-0.6499657844433413,0.0,-0.6499657844433413,0
0.14192397939553913,0.47242213125844,-1.0868855333818732,1.2978070417045353,-0.8058931026268599,0.1920645430516504,1.3798874073121938,-0.16071530487036934,-0.046751589769217256,-0.15659868832887322,-0.7938872548748416,1.270632128529686,0.4767448736548444,1
0.7960928581920693,0.4175934795194016,0.8504374505148534,0.8680734764619497,0.6600442898553255,-2.4947309161611875,-1.3628153389694473,0.18778145164486046,0.811329247766715,0.6860208360803887,2.155880830942108,0.7255065317036782,2.881387362645786,1
0.6537026173846021,0.2187659485228638,1.4343645036593706,-0.5738186610021719,0.3233142732982799,-1.7533030235543245,-0.5999230617523394,-1.418281954621717,1.2822251896627008,1.7014740720881696,1.4661264746477187,0.0,1.4661264746477187,0
0.36488969733165333,0.6371719671168671,1.5480721285555454,-0.8930667603038556,0.08761117803473055,1.1668523833203133,-0.2547756696504883,-0.0827660228904578,1.0011438740042973,-0.30723745158899407,1.2077889227750713,0.6262340188253539,1.8340229416004252,1
0.5487912750825065,0.08252984031349331,1.4113387364364032,-0.788689875125667,-0.21804369179014774,-0.3020112938310286,-0.9358778090951537,-0.21291643337699515,-1.0973749933307002,-0.41850603096888767,0.18912467793214477,0.0,0.18912467793214477,0
0.3520796307887001,0.0737262250788362,1.2553907016883041,0.20189436164900995,-0.9886412207957512,-0.3233855093564109,-2.1527978148051785,1.0922743085007787,1.4107790564630343,-0.9493008422708089,0.04303609815411017,0.0,0.04303609815411017,1
0.4275060888724225,0.13815143127609197,1.7079077028921297,0.5920102117393345,0.7090417549167409,-1.0825848045204751,1.5164491131984383,0.5145660689094315,0.15956327112917706,1.1556332855890865,0.6433953934486558,0.0,0.6433953934486558,1
0.3668329024873108,0.10765530186035233,-1.1022436284823658,-1.5558391122783224,0.44695523632859385,0.8374037865000316,-0.05047673736297558,-0.5817571649547517,-0.9064666333990948,-1.0899102170064123,0.4449323240839242,0.0,0.4449323240839242,1
0.24526664505925555,0.8540389539627006,0.5741346634255194,-0.22620335321143406,0.6774709375186848,-0.9403694238307058,-1.6020897865870811,1.184145838934561,-1.0770535310050766,-0.9198371857334995,1.0610419627594627,0.0,1.0610419627594627,1
0.42180785142075916,0.9535966701344266,-1.8488102150834569,0.6296085746894409,0.6926934485334808,0.29797203758438007,1.037616447289226,0.5225763779094628,-0.8724531194722084,-0.17825970164142502,-0.5707941148913985,0.0,-0.5707941148913985,0
0.5880406269063329,0.2079094041735432,-0.6865084650706518,0.7681643465340694,-0.3207877170914808,-1.0130808762437682,0.5067927950847765,-0.8578467194311821,0.40223278820461367,-0.17666681561905945,-1.2565755459168526,0.0,-1.2565755459168526,0
0.7237350891483807,0.043341679955651524,1.0398580782321107,0.3260718339792743,-1.1464601441225042,-0.3358315190450031,-1.2061678346418063,0.879844220786768,-0.014066014754539165,-0.3569462563015312,-0.156590676772122,0.0,-0.156590676772122,0
0.5173909325404898,0.3962673278936104,-0.12595431433669455,-0.7795880320120662,-1.8020192148388474,-1.139720409601159,-0.7051371714027664,-0.8284082618972245,0.7151310991843361,0.8106102011658802,-0.4652750991634563,1.1564939250045083,0.6912188258410521,0
0.33598854470984973,0.8818985930687991,-0.4496549956867822,0.8863311998417651,0.21441165596051326,-1.0771801762869497,-0.028334670138020185,-1.5599697247627256,0.6264940932336366,0.3588589099547396,0.23274764636293013,0.0,0.23274764636293013,0
0.5012995931607621,0.3489385963912218,1.462149747324185,-0.5892864212312898,-1.1660899603935013,0.9969299390232724,0.22618845341581645,0.2511935067693576,0.9940439513136876,-1.6041208509082818,0.09611919724662173,0.9172577557396044,1.0133769529862262,1
0.21629045537026448,0.36762552768975043,-0.8610103675748515,-0.3058349687436286,0.18591582756704353,-1.920627856721201,-0.766926122642194,1.1880859808244912,0.6141083604931479,-1.5553467412837299,0.2812591715054931,1.3751508346853774,1.6564100061908704,1
